provincia;poblacion;cod_postal
Teruel;Allepuz;44145
Teruel;Alloza;44509
Teruel;Allueva;44492
Teruel;Anadón;44212
Teruel;Andorra;44500
Teruel;Arcos de las Salinas;44421
Teruel;Arens de Lledó;44622
Teruel;Argente;44165
Teruel;Ariño;44547
Teruel;Azaila;44590
Teruel;Bádenas;44491
Teruel;Báguena;44320
Teruel;Bañón;44357
Teruel;Barrachina;44220
Teruel;Bea;44492
Teruel;Beceite;44588
Teruel;Belmonte de San José;44642
Teruel;Bello;44232
Teruel;Berge;44556
Teruel;Bezas;44121
Teruel;Blancas;44314
Teruel;Blesa;44790
Teruel;Bordón;44563
Teruel;Bronchales;44367
Teruel;Bueña;44394
Teruel;Burbáguena;44330
Teruel;Cabra de Mora;44409
Teruel;Calaceite;44610
Teruel;Calamocha;44200
Teruel;Calamocha;44210
Teruel;Calamocha;44211
Teruel;Calamocha;44220
Teruel;Calamocha;44357
Teruel;Calamocha;44391
Teruel;Calamocha;44392
Teruel;Calamocha;44495
Teruel;Calamocha;44496
Teruel;Calanda;44570
Teruel;Calomarde;44126
Teruel;Camañas;44167
Teruel;Camarena de la Sierra;44191
Teruel;Camarena de la Sierra;44459
Teruel;Camarillas;44155
Teruel;Caminreal;44350
Teruel;Caminreal;44359
Teruel;Cantavieja;44140
Teruel;Cañada de Benatanduz;44140
Teruel;La Cañada de Verich;44643
Teruel;Cañada Vellida;44168
Teruel;Cañizar del Olivar;44707
Teruel;Cascante del Río;44191
Teruel;Castejón de Tornos;44231
Teruel;Castel de Cabra;44706
Teruel;Castelnou;44592
Teruel;Castelserás;44630
Teruel;El Castellar;44409
Teruel;Castellote;44560
Teruel;Castellote;44562
Teruel;Castellote;44563
Teruel;Castellote;44565
Teruel;Cedrillas;44147
Teruel;Celadas;44194
Teruel;Cella;44370
Teruel;La Cerollera;44651
Teruel;La Codoñera;44640
Teruel;Corbalán;44193
Teruel;Cortes de Aragón;44791
Teruel;Cosa;44358
Teruel;Cosa;44721
